engine.cpp( 83:16 ): Rotation: pitch: 0, yaw: -0, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.20139627, yaw: 0.35266864, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.20247702, yaw: 0.37347323, roll: -4.0011034e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.20191829, yaw: 0.3972196, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.20191827, yaw: 0.41785797, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.198862, yaw: 0.4595346, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.19679485, yaw: 0.47477996, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.18963043, yaw: 0.50423354, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.17819534, yaw: 0.52989286, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16826844, yaw: 0.5438441, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.15569219, yaw: 0.5541846, roll: 4.3809942e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.14452253, yaw: 0.5583732, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.13364023, yaw: 0.55948937, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12295589, yaw: 0.55674994, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.11409377, yaw: 0.5512762, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10527457, yaw: 0.54355943, roll: 2.1763096e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.09465305, yaw: 0.53426564, roll: -2.1642486e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.079568885, yaw: 0.52337146, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.06526921, yaw: 0.5158169, roll: -2.1412419e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.047401287, yaw: 0.5085581, roll: 1.0662604e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.030120948, yaw: 0.50270516, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.013049482, yaw: 0.49738777, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.0023143124, yaw: 0.49319762, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.014612949, yaw: 0.48900488, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.024098465, yaw: 0.4859361, roll: 5.2662424e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.031164976, yaw: 0.48331884, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.043752786, yaw: 0.4782838, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.047407642, yaw: 0.47645634, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.049648643, yaw: 0.47477558, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.051271904, yaw: 0.47288167, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.052389048, yaw: 0.47092676, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.053506825, yaw: 0.4686912, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.05539965, yaw: 0.46111992, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.057352744, yaw: 0.4521915, roll: -1.0353876e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.05866336, yaw: 0.44642475, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.05978192, yaw: 0.43943372, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.05978192, yaw: 0.43161327, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.059223097, yaw: 0.4229514, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.057345454, yaw: 0.4151726, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.05368912, yaw: 0.40589106, roll: -1.0136836e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.049226414, yaw: 0.39724463, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.04420983, yaw: 0.38916236, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.039110757, yaw: 0.3811112, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.03391717, yaw: 0.37236416, roll: -4.999209e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.029205158, yaw: 0.36398718, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.024493115, yaw: 0.3548249, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.019672845, yaw: 0.34518433, roll: -2.4742555e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014646202, yaw: 0.33345553, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.009680008, yaw: 0.3203866, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.005198699, yaw: 0.30666253, roll: -6.1056146e-11
engine.cpp( 83:16 ): Rotation: pitch: 0.0010101972, yaw: 0.28962934, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0025371131, yaw: 0.27271143, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0056790416, yaw: 0.25700176, roll: 6.018433e-11
engine.cpp( 83:16 ): Rotation: pitch: -0.008741912, yaw: 0.2383461, roll: -1.1980215e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.01165012, yaw: 0.22168997, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0152496835, yaw: 0.20120016, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.018136447, yaw: 0.1870288, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.021040278, yaw: 0.1714537, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.024916485, yaw: 0.1517958, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.02883421, yaw: 0.13136764, roll: 1.1742712e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.031973034, yaw: 0.1175045, roll: -1.1722366e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.034329448, yaw: 0.10676974, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.03738829, yaw: 0.094812445, roll: -1.1694054e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.04048449, yaw: 0.08439795, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0432659, yaw: 0.07633186, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.045777705, yaw: 0.06907556, roll: -1.166936e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.048853535, yaw: 0.06096656, roll: -1.1663201e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.055548854, yaw: 0.04199648, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.057781853, yaw: 0.035018347, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.060013264, yaw: 0.025813777, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.062160484, yaw: 0.0150777, roll: -2.9107144e-11
engine.cpp( 83:16 ): Rotation: pitch: -0.06650483, yaw: -0.007666191, roll: 2.9104687e-11
engine.cpp( 83:16 ): Rotation: pitch: -0.06873789, yaw: -0.022460295, roll: -5.8222344e-11
engine.cpp( 83:16 ): Rotation: pitch: -0.07090572, yaw: -0.037906043, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0734164, yaw: -0.056875642, roll: -2.332077e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.0752514, yaw: -0.07103138, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.07803915, yaw: -0.08747908, roll: 2.3372437e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.0804968, yaw: -0.102771126, roll: 4.6813126e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.08326402, yaw: -0.11965117, roll: -4.690146e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.08536202, yaw: -0.13302591, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08745578, yaw: -0.14532669, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.089690626, yaw: -0.1590152, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.091023974, yaw: -0.16754861, roll: -4.722748e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.09269996, yaw: -0.17955987, roll: -9.465405e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.09379723, yaw: -0.19025822, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09433659, yaw: -0.20131539, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0948833, yaw: -0.21224931, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09488329, yaw: -0.2263974, roll: 9.55711e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.09460401, yaw: -0.24008222, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09325213, yaw: -0.2530604, roll: 9.619603e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.09157808, yaw: -0.26645273, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.089057446, yaw: -0.27989602, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.08550927, yaw: -0.292724, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.079940215, yaw: -0.30803895, roll: 9.773253e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.07345397, yaw: -0.32101145, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.06516728, yaw: -0.33482262, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.058707453, yaw: -0.34316656, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.048372548, yaw: -0.35540524, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.03661168, yaw: -0.3671661, roll: 4.989148e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.024837617, yaw: -0.37763193, roll: -5.0095866e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.011700274, yaw: -0.3879741, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.001132086, yaw: -0.3960925, roll: -1.5773143e-11
engine.cpp( 83:16 ): Rotation: pitch: 0.017345848, yaw: -0.40391988, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.029813744, yaw: -0.407899, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.0465422, yaw: -0.410687, roll: -1.0157889e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.061674632, yaw: -0.410948, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.07784609, yaw: -0.4087174, roll: -1.0149203e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.09198861, yaw: -0.40505078, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.10735548, yaw: -0.39890403, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.12477662, yaw: -0.39047447, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.14253107, yaw: -0.38048756, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.15925135, yaw: -0.36951488, roll: 1.9974689e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.17862155, yaw: -0.35418016, roll: 1.985908e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.21735159, yaw: -0.32225406, roll: -3.927461e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.23776327, yaw: -0.30184236, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.2584529, yaw: -0.2783568, roll: -3.874424e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.27831316, yaw: -0.2525113, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.29620555, yaw: -0.2256727, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.31035745, yaw: -0.20164126, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.32604718, yaw: -0.16998158, roll: 1.8898823e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.33717778, yaw: -0.14229089, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.3455352, yaw: -0.118566476, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.3531771, yaw: -0.08990943, roll: 9.350996e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.35893783, yaw: -0.061629817, roll: -9.33094e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.36312667, yaw: -0.030911636, roll: -4.658839e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.36913124, yaw: 0.026784798, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.3694098, yaw: 0.059378337, roll: -9.329668e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.3683569, yaw: 0.08912261, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.36619303, yaw: 0.113196455, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.36284292, yaw: 0.14250956, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.35996, yaw: 0.16583472, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.35619533, yaw: 0.19003645, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.35173196, yaw: 0.21681657, roll: -3.8146006e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.34498623, yaw: 0.24829657, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.3389449, yaw: 0.27301103, roll: 3.868569e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.32962754, yaw: 0.30335894, roll: 3.9035313e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.3234857, yaw: 0.31927204, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.31409264, yaw: 0.34101018, roll: 3.9529096e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.30318636, yaw: 0.36058557, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.2906463, yaw: 0.37897757, roll: -4.0098134e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.2760775, yaw: 0.39578775, roll: -4.03741e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.24338028, yaw: 0.42932346, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.22300972, yaw: 0.44522923, roll: 4.12769e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.18107483, yaw: 0.4738211, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.15858199, yaw: 0.48375985, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.1309168, yaw: 0.4927021, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.10711851, yaw: 0.49784037, roll: 2.119977e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.078911, yaw: 0.50156593, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.048946727, yaw: 0.5007258, roll: -1.0616575e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.016775675, yaw: 0.49314082, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.015182799, yaw: 0.48004305, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.058441266, yaw: 0.4549252, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09317725, yaw: 0.42803288, roll: -2.0473485e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12494091, yaw: 0.39409733, roll: -2.017283e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.18312027, yaw: 0.32249197, roll: 1.9638862e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.20710234, yaw: 0.27173916, roll: 1.9335973e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.22361067, yaw: 0.21828364, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.23226523, yaw: 0.16133103, roll: 1.887151e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.23389357, yaw: 0.09864073, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.22981878, yaw: 0.046211958, roll: -4.6615894e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.22175404, yaw: -0.0035205444, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.20831457, yaw: -0.058398433, roll: -4.664565e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.19523159, yaw: -0.09974068, roll: 9.359744e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17960078, yaw: -0.13798036, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16377021, yaw: -0.16990979, roll: -9.449296e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.12311882, yaw: -0.24002662, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.10610458, yaw: -0.25965843, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.082131036, yaw: -0.27945057, roll: 9.689093e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.059042014, yaw: -0.29233742, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.007333126, yaw: -0.31553653, roll: 1.2246125e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.022953702, yaw: -0.3199022, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.048728667, yaw: -0.31909677, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.08144039, yaw: -0.31146395, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.10964369, yaw: -0.30085286, roll: -1.950242e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.13317429, yaw: -0.2882854, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.16054785, yaw: -0.26830265, roll: 1.9317592e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.18043453, yaw: -0.24893934, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.2025105, yaw: -0.21792117, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.21595182, yaw: -0.18915677, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.23061265, yaw: -0.1408304, roll: 1.8812703e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.23539041, yaw: -0.107385814, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.2370466, yaw: -0.05935585, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.23311238, yaw: -0.017652875, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.22278798, yaw: 0.029504543, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.20631042, yaw: 0.076144405, roll: -4.6701454e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.18283397, yaw: 0.1183461, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.16033453, yaw: 0.14450823, roll: -9.411321e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.13111809, yaw: 0.16782779, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.094325386, yaw: 0.18483049, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.055217892, yaw: 0.19030003, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.020133024, yaw: 0.1882054, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.017995808, yaw: 0.17942758, roll: 1.1831475e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.05724257, yaw: 0.16180657, roll: -4.718243e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.0999725, yaw: 0.12661721, roll: -4.694191e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.12634546, yaw: 0.092487514, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.15376215, yaw: 0.037933864, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.16935681, yaw: -0.014665049, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.17689446, yaw: -0.08194559, roll: 4.672292e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17608747, yaw: -0.13144137, roll: -9.394261e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.16519688, yaw: -0.19297312, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.14433481, yaw: -0.24607664, roll: 1.9204989e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.12641816, yaw: -0.27575105, roll: -3.871554e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.099670045, yaw: -0.30612132, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.068852015, yaw: -0.32777718, roll: -9.836942e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.034910817, yaw: -0.3405391, roll: 4.9403115e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.0018742754, yaw: -0.34351778, roll: -3.090971e-11
engine.cpp( 83:16 ): Rotation: pitch: 0.034440372, yaw: -0.3382103, roll: -4.9362514e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.06988461, yaw: -0.32369772, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.103402495, yaw: -0.30023518, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.1282345, yaw: -0.27216423, roll: 1.9338264e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.15080437, yaw: -0.23306063, roll: -1.9144029e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.16811067, yaw: -0.18393305, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.1776037, yaw: -0.12557875, roll: -9.387147e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.17812815, yaw: -0.06474327, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.1686555, yaw: 0.0076945126, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.14952455, yaw: 0.073735684, roll: -9.338601e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.12899265, yaw: 0.117879294, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.09293416, yaw: 0.17103219, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.053312734, yaw: 0.21093263, roll: 4.7621607e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.014986564, yaw: 0.23781419, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.037403245, yaw: 0.260976, roll: -4.8198184e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.070097625, yaw: 0.26594555, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.108040616, yaw: 0.2623186, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.14070708, yaw: 0.24662842, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.1588066, yaw: 0.22746424, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.17543855, yaw: 0.1950051, roll: -1.8986306e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.18580681, yaw: 0.15162212, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.18659185, yaw: 0.10975374, roll: 9.369602e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.17569359, yaw: 0.057218473, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.15606949, yaw: 0.0075041163, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12733702, yaw: -0.04131318, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.092961036, yaw: -0.085191466, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.05681297, yaw: -0.12500674, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.01933581, yaw: -0.16891654, roll: -1.1809612e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.0021406133, yaw: -0.20008352, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.017753057, yaw: -0.23270239, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.020826643, yaw: -0.25673223, roll: -2.4072033e-10
engine.cpp( 83:16 ): Rotation: pitch: 0.011631405, yaw: -0.27150038, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.007242122, yaw: -0.2757258, roll: 1.209852e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.039552692, yaw: -0.26920936, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09179032, yaw: -0.23947409, roll: -9.586807e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.1506751, yaw: -0.17891487, roll: -9.464302e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.20221691, yaw: -0.09388397, roll: 9.354421e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.25417376, yaw: 0.045733448, roll: 4.6614873e-10
engine.cpp( 83:16 ): Rotation: pitch: -0.29630953, yaw: 0.22432223, roll: 3.8210257e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.3015982, yaw: 0.39355826, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.28414178, yaw: 0.5681225, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.23955493, yaw: 0.7464699, roll: 1.0149403e-08
engine.cpp( 83:16 ): Rotation: pitch: -0.19388673, yaw: 0.8611654, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.15599641, yaw: 0.9142118, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.12516914, yaw: 0.9270789, roll: 6.2070264e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.079414345, yaw: 0.89722663, roll: 2.9860607e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.030157452, yaw: 0.82530034, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.03227503, yaw: 0.690348, roll: -1.2079028e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.088398844, yaw: 0.5242104, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.13478984, yaw: 0.3456329, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.16409141, yaw: 0.167312, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.17247976, yaw: 0.00504969, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.16308732, yaw: -0.14888163, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.13651091, yaw: -0.27700797, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.09774238, yaw: -0.36633274, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: 0.011460312, yaw: -0.5123701, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.03322514, yaw: -0.5308027, roll: 1.0799184e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.08847328, yaw: -0.5266173, roll: -2.154562e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.14820811, yaw: -0.49360594, roll: 4.2302557e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.21313736, yaw: -0.42393938, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.2608684, yaw: -0.3373941, roll: 3.9478696e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.30473053, yaw: -0.18848637, roll: -1.8962292e-09
engine.cpp( 83:16 ): Rotation: pitch: -0.31729266, yaw: -0.043760534, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.30330715, yaw: 0.1304988, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.2617479, yaw: 0.29199412, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.20225036, yaw: 0.4216038, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.13899985, yaw: 0.49906468, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.09901306, yaw: 0.5166813, roll: 0
engine.cpp( 83:16 ): Rotation: pitch: -0.0501414, yaw: 0.5029972, roll: -1.0629817e-09
engine.cpp( 83:16 ): Rotation: pitch: 0.0018213466, yaw: 0.45634246, roll: 3.2421517e-11
